dimension,birth,death,persistence
1,-2.0794415416798357,-0.6931471805599453,1.3862943611198904
1,-2.0794415416798357,-0.6931471805599453,1.3862943611198904
1,-2.0794415416798357,-0.6931471805599453,1.3862943611198904
1,-4.31748811353631,-2.9444389791664403,1.3730491343698699
1,-3.4339872044851463,-2.0794415416798357,1.3545456628053105
1,-4.127134385045092,-2.772588722239781,1.3545456628053105
1,-4.442651256490317,-3.091042453358316,1.3516088031320006
1,-4.23410650459726,-2.8903717578961645,1.3437347467010952
1,-4.330733340286331,-2.995732273553991,1.3350010667323402
1,-4.330733340286331,-2.995732273553991,1.3350010667323402
1,-2.9444389791664403,-1.6094379124341003,1.33500106673234
1,-2.9444389791664403,-1.6094379124341003,1.33500106673234
1,-2.9444389791664403,-1.6094379124341003,1.33500106673234
1,-2.9444389791664403,-1.6094379124341003,1.33500106673234
1,-4.418840607796598,-3.091042453358316,1.3277981544382822
1,-3.8918202981106265,-2.5649493574615367,1.3268709406490897
1,-4.3694478524670215,-3.044522437723423,1.3249254147435985
