start,odd_start,compressed_length,exponent_word,exponent_sum,exponent_mean,exponent_one_count,exponent_one_ratio,net_log2_factor,max_odd_value
8244,2061,44,3 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.840909,23,0.522727,-11.261650,3077
8245,8245,44,5 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,23,0.522727,-13.261650,8245
8246,4123,32,1 2 1 1 1 1 2 2 3 1 2 1 1 2 2 2 3 2 2 3 1 5 1 2 1 4 1 3 1 2 3 4,63,1.968750,13,0.406250,-12.281200,23489
8247,8247,32,1 1 3 1 1 1 2 2 3 1 2 1 1 2 2 2 3 2 2 3 1 5 1 2 1 4 1 3 1 2 3 4,64,2.000000,13,0.406250,-13.281200,23489
8248,1031,10,1 1 2 3 3 5 1 1 5 4,26,2.600000,4,0.400000,-10.150375,2321
8249,8249,20,2 1 2 2 4 1 3 1 1 2 1 5 1 4 4 1 1 2 3 4,45,2.250000,8,0.400000,-13.300750,9281
8250,4125,10,3 1 2 3 3 5 1 1 5 4,28,2.800000,3,0.300000,-12.150375,4125
8251,8251,20,1 2 1 4 1 3 3 1 1 2 1 5 1 4 4 1 1 2 3 4,45,2.250000,9,0.450000,-13.300750,13925
8252,2063,10,1 1 1 5 3 5 1 1 5 4,27,2.700000,5,0.500000,-11.150375,6965
8253,8253,10,3 1 1 5 3 5 1 1 5 4,29,2.900000,4,0.400000,-13.150375,8253
8254,4127,61,1 1 1 1 2 2 1 2 2 1 1 1 1 1 2 2 4 2 1 1 2 2 1 1 3 3 1 3 1 1 1 1 1 3 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,109,1.786885,33,0.540984,-12.317287,75329
8255,8255,61,1 1 1 1 1 4 1 2 2 1 1 1 1 1 2 2 4 2 1 1 2 2 1 1 3 3 1 3 1 1 1 1 1 3 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,110,1.803279,34,0.557377,-13.317287,75329
8256,129,44,2 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.750000,24,0.545455,-7.261650,3077
8257,8257,68,2 2 4 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 4 2 1 2 1 4 3 3 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,121,1.779412,38,0.558824,-13.222550,63665
8258,4129,68,2 2 1 3 1 2 1 1 1 1 1 2 1 1 1 1 1 2 4 2 1 2 1 4 3 3 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,120,1.764706,38,0.558824,-12.222550,63665
8259,8259,68,1 4 1 3 1 2 1 1 1 1 1 2 1 1 1 1 1 2 4 2 1 2 1 4 3 3 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,121,1.779412,39,0.573529,-13.222550,63665
8260,2065,44,2 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.840909,23,0.522727,-11.261650,3077
8261,8261,44,4 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,23,0.522727,-13.261650,8261
8262,4131,44,1 5 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,24,0.545455,-12.261650,6197
8263,8263,56,1 1 2 2 1 2 1 1 3 2 1 1 5 1 5 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,31,0.553571,-13.242100,26477
8264,1033,56,2 1 1 2 3 1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,99,1.767857,30,0.535714,-10.242100,3077
8265,8265,49,2 1 1 3 1 1 1 2 1 2 1 3 3 1 1 2 2 1 2 3 1 1 1 4 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,91,1.857143,24,0.489796,-13.336837,22349
8266,4133,56,4 1 1 2 3 1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,30,0.535714,-12.242100,4133
8267,8267,44,1 2 8 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,24,0.545455,-13.261650,12401
8268,2067,56,1 3 1 2 3 1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,100,1.785714,30,0.535714,-11.242100,3101
8269,8269,56,3 3 1 2 3 1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,29,0.517857,-13.242100,8269
8270,4135,32,1 1 2 1 4 1 2 2 2 1 2 1 1 3 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,63,1.968750,14,0.437500,-12.281200,10469
8271,8271,32,1 1 1 3 4 1 2 2 2 1 2 1 1 3 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,64,2.000000,14,0.437500,-13.281200,27917
8272,517,44,4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,24,0.545455,-9.261650,3077
8273,8273,56,2 3 1 1 5 1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,30,0.535714,-13.242100,8273
8274,4137,32,2 1 1 1 1 2 2 1 1 2 4 3 2 1 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,63,1.968750,14,0.437500,-12.281200,19889
8275,8275,32,1 3 1 1 1 2 2 1 1 2 4 3 2 1 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,64,2.000000,14,0.437500,-13.281200,19889
8276,2069,44,6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.840909,24,0.545455,-11.261650,3077
8277,8277,44,8 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,24,0.545455,-13.261650,8277
8278,4139,56,1 2 2 4 1 1 1 4 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,31,0.553571,-12.242100,6209
8279,8279,56,1 1 4 4 1 1 1 4 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,32,0.571429,-13.242100,18629
8280,1035,44,1 2 3 5 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.818182,24,0.545455,-10.261650,3077
8281,8281,56,2 1 4 1 3 1 1 4 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,31,0.553571,-13.242100,9317
8282,4141,44,3 2 3 5 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,23,0.522727,-12.261650,4141
8283,8283,32,1 2 1 1 2 1 1 1 2 1 4 3 1 1 2 1 1 1 2 6 2 1 1 3 6 2 1 3 1 2 3 4,64,2.000000,16,0.500000,-13.281200,59717
8284,2071,44,1 1 5 5 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.840909,25,0.568182,-11.261650,4661
8285,8285,44,3 1 5 5 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,24,0.545455,-13.261650,8285
8286,4143,20,1 1 1 2 2 1 2 1 3 1 3 2 5 4 4 1 1 2 3 4,44,2.200000,8,0.400000,-12.300750,13985
8287,8287,20,1 1 1 1 4 1 2 1 3 1 3 2 5 4 4 1 1 2 3 4,45,2.250000,9,0.450000,-13.300750,41957
8288,259,44,1 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.772727,25,0.568182,-8.261650,3077
8289,8289,39,2 2 1 1 3 1 1 1 1 7 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,22,0.564103,-13.186462,19925
8290,4145,10,2 4 1 1 2 2 1 8 3 4,28,2.800000,3,0.300000,-12.150375,4145
8291,8291,10,1 6 1 1 2 2 1 8 3 4,29,2.900000,4,0.400000,-13.150375,12437
8292,2073,10,2 1 3 1 2 2 1 8 3 4,27,2.700000,3,0.300000,-11.150375,2333
8293,8293,10,4 1 3 1 2 2 1 8 3 4,29,2.900000,3,0.300000,-13.150375,8293
8294,4147,10,1 3 3 1 2 2 1 8 3 4,28,2.800000,3,0.300000,-12.150375,6221
8295,8295,32,1 1 2 1 1 1 2 3 2 1 1 1 2 1 1 1 4 1 1 1 1 4 5 3 6 2 1 3 1 2 3 4,64,2.000000,17,0.531250,-13.281200,85157
8296,1037,44,3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.818182,24,0.545455,-10.261650,3077
8297,8297,10,2 1 1 1 3 4 4 6 3 4,29,2.900000,3,0.300000,-13.150375,21005
8298,4149,44,5 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,24,0.545455,-12.261650,4149
8299,8299,56,1 2 2 1 2 1 1 2 2 5 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,29,0.517857,-13.242100,17729
8300,2075,32,1 2 1 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,62,1.937500,18,0.562500,-11.281200,31985
8301,8301,32,3 2 1 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,64,2.000000,17,0.531250,-13.281200,31985
8302,4151,32,1 1 3 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,63,1.968750,18,0.562500,-12.281200,31985
8303,8303,44,1 1 1 2 1 2 1 1 1 1 4 1 1 1 2 5 1 1 1 3 1 1 4 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,83,1.886364,24,0.545455,-13.261650,119717
8304,519,20,1 1 2 3 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,41,2.050000,8,0.400000,-9.300750,1169
8305,8305,44,2 8 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,24,0.545455,-13.261650,8305
8306,4153,20,2 1 2 2 4 3 2 1 2 3 1 2 1 4 1 3 1 2 3 4,44,2.200000,6,0.300000,-12.300750,4673
8307,8307,20,1 3 2 2 4 3 2 1 2 3 1 2 1 4 1 3 1 2 3 4,45,2.250000,6,0.300000,-13.300750,12461
8308,2077,20,3 1 2 3 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,43,2.150000,7,0.350000,-11.300750,2077
8309,8309,20,5 1 2 3 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,45,2.250000,7,0.350000,-13.300750,8309
8310,4155,20,1 2 1 4 1 5 2 1 2 3 1 2 1 4 1 3 1 2 3 4,44,2.200000,8,0.400000,-12.300750,7013
8311,8311,20,1 1 3 4 1 5 2 1 2 3 1 2 1 4 1 3 1 2 3 4,45,2.250000,8,0.400000,-13.300750,18701
8312,1039,20,1 1 1 5 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,42,2.100000,9,0.450000,-10.300750,3509
8313,8313,68,2 1 2 1 1 2 1 1 1 1 1 5 3 2 1 4 1 2 1 1 1 2 1 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,121,1.779412,41,0.602941,-13.222550,89909
8314,4157,20,3 1 1 5 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,44,2.200000,8,0.400000,-12.300750,4157
8315,8315,73,1 2 1 2 3 1 2 2 1 4 2 1 1 1 1 1 2 2 1 1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,129,1.767123,41,0.561644,-13.297737,83501
8316,2079,15,1 1 1 1 2 2 1 5 2 2 7 1 2 3 4,35,2.333333,6,0.400000,-11.225562,10529
8317,8317,15,3 1 1 1 2 2 1 5 2 2 7 1 2 3 4,37,2.466667,5,0.333333,-13.225562,10529
8318,4159,15,1 1 1 1 1 4 1 5 2 2 7 1 2 3 4,36,2.400000,7,0.466667,-12.225562,31589
8319,8319,29,1 1 1 1 1 1 2 4 1 1 1 5 2 1 2 1 1 2 1 1 3 3 3 2 1 1 5 2 8,59,2.034483,16,0.551724,-13.036087,94769
8320,65,8,2 2 4 1 1 2 3 4,19,2.375000,2,0.250000,-6.320300,65
8321,8321,15,2 2 2 1 1 3 1 3 1 4 7 1 2 3 4,37,2.466667,5,0.333333,-13.225562,8321
8322,4161,20,2 2 4 1 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,44,2.200000,7,0.350000,-12.300750,4161
8323,8323,20,1 4 4 1 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,45,2.250000,8,0.400000,-13.300750,12485
8324,2081,20,2 2 1 3 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,43,2.150000,7,0.350000,-11.300750,2081
8325,8325,20,4 2 1 3 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,45,2.250000,7,0.350000,-13.300750,8325
8326,4163,20,1 4 1 3 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,44,2.200000,8,0.400000,-12.300750,6245
8327,8327,20,1 1 2 4 1 2 6 1 2 3 1 2 1 4 1 3 1 2 3 4,45,2.250000,8,0.400000,-13.300750,18737
8328,1041,44,2 3 4 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.818182,24,0.545455,-10.261650,3077
8329,8329,68,2 1 1 2 1 1 1 2 2 2 4 1 1 1 1 1 1 1 2 5 1 1 3 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,121,1.779412,41,0.602941,-13.222550,48113
8330,4165,44,4 3 4 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,24,0.545455,-12.261650,4165
8331,8331,56,1 2 3 1 2 1 3 2 4 2 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,29,0.517857,-13.242100,12497
8332,2083,44,1 5 4 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.840909,25,0.568182,-11.261650,3125
8333,8333,44,3 5 4 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,24,0.545455,-13.261650,8333
8334,4167,39,1 1 2 2 1 2 1 1 1 2 2 4 2 2 4 1 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.897436,20,0.512821,-12.186462,20033
8335,8335,39,1 1 1 4 1 2 1 1 1 2 2 4 2 2 4 1 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,21,0.538462,-13.186462,28133
8336,521,44,2 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,25,0.568182,-9.261650,3077
8337,8337,56,2 3 2 1 1 1 1 3 3 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,30,0.535714,-13.242100,8909
8338,4169,56,2 1 1 3 1 1 1 3 3 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,101,1.803571,31,0.553571,-12.242100,8909
8339,8339,56,1 3 1 3 1 1 1 3 3 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,31,0.553571,-13.242100,12509
8340,2085,44,4 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.840909,25,0.568182,-11.261650,3077
8341,8341,44,6 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,25,0.568182,-13.261650,8341
8342,4171,44,1 2 8 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,25,0.568182,-12.261650,6257
8343,8343,44,1 1 10 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,26,0.590909,-13.261650,18773
8344,1043,44,1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.818182,25,0.568182,-10.261650,3077
8345,8345,39,2 1 3 2 2 3 1 1 2 1 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,18,0.461538,-13.186462,9389
8346,4173,44,3 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,24,0.545455,-12.261650,4173
8347,8347,20,1 2 1 1 1 2 3 1 3 1 1 6 2 3 6 1 1 2 3 4,45,2.250000,9,0.450000,-13.300750,31697
8348,2087,39,1 1 2 1 4 1 1 1 1 3 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,73,1.871795,21,0.538462,-11.186462,5285
8349,8349,39,3 1 2 1 4 1 1 1 1 3 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,20,0.512821,-13.186462,8349
8350,4175,39,1 1 1 3 4 1 1 1 1 3 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,74,1.897436,21,0.538462,-12.186462,14093
8351,8351,85,1 1 1 1 2 1 1 1 1 3 1 2 2 3 2 1 1 1 3 1 5 1 1 1 2 1 1 2 1 3 2 2 1 1 1 2 1 4 2 3 2 4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,148,1.741176,47,0.552941,-13.278187,160541
8352,261,8,4 2 4 1 1 2 3 4,21,2.625000,2,0.250000,-8.320300,261
8353,8353,29,2 2 1 2 1 1 2 1 2 1 1 3 1 1 5 1 2 1 2 1 1 4 1 2 1 3 3 1 10,59,2.034483,15,0.517241,-13.036087,22589
8354,4177,44,2 3 1 1 8 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,25,0.568182,-12.261650,4177
8355,8355,44,1 5 1 1 8 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,26,0.590909,-13.261650,12533
8356,2089,20,2 1 1 1 1 2 2 2 6 3 1 2 1 4 1 3 1 2 3 4,43,2.150000,8,0.400000,-11.300750,7937
8357,8357,20,4 1 1 1 1 2 2 2 6 3 1 2 1 4 1 3 1 2 3 4,45,2.250000,8,0.400000,-13.300750,8357
8358,4179,20,1 3 1 1 1 2 2 2 6 3 1 2 1 4 1 3 1 2 3 4,44,2.200000,8,0.400000,-12.300750,7937
8359,8359,49,1 1 2 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 3 1 2 1 5 1 1 3 2 2 2 5 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,91,1.857143,24,0.489796,-13.336837,772253
8360,1045,8,6 2 4 1 1 2 3 4,23,2.875000,2,0.250000,-10.320300,1045
8361,8361,39,2 1 1 1 1 1 1 2 3 3 1 1 1 2 1 4 5 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.923077,22,0.564103,-13.186462,71441
8362,4181,8,8 2 4 1 1 2 3 4,25,3.125000,2,0.250000,-12.320300,4181
8363,8363,20,1 2 2 2 3 2 2 3 1 5 1 2 1 4 1 3 1 2 3 4,45,2.250000,6,0.300000,-13.300750,12545
8364,2091,10,1 2 2 4 1 2 5 1 5 4,27,2.700000,3,0.300000,-11.150375,3137
8365,8365,10,3 2 2 4 1 2 5 1 5 4,29,2.900000,2,0.200000,-13.150375,8365
8366,4183,10,1 1 4 4 1 2 5 1 5 4,28,2.800000,4,0.400000,-12.150375,9413
8367,8367,56,1 1 1 2 3 1 1 2 3 1 5 1 4 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,32,0.571429,-13.242100,28241
8368,523,44,1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,24,0.545455,-9.261650,3077
8369,8369,10,2 4 2 1 3 2 5 1 5 4,29,2.900000,2,0.200000,-13.150375,8369
8370,4185,10,2 1 4 1 3 2 5 1 5 4,28,2.800000,3,0.300000,-12.150375,4709
8371,8371,10,1 3 4 1 3 2 5 1 5 4,29,2.900000,3,0.300000,-13.150375,12557
8372,2093,44,3 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.840909,23,0.522727,-11.261650,3077
8373,8373,44,5 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.886364,23,0.522727,-13.261650,8373
8374,4187,20,1 2 1 1 2 1 1 1 7 5 1 2 1 4 1 3 1 2 3 4,44,2.200000,10,0.500000,-12.300750,26837
8375,8375,20,1 1 3 1 2 1 1 1 7 5 1 2 1 4 1 3 1 2 3 4,45,2.250000,10,0.500000,-13.300750,26837
8376,1047,44,1 1 5 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.818182,25,0.568182,-10.261650,3077
8377,8377,56,2 1 2 3 1 2 1 1 2 1 2 2 2 1 3 2 2 2 5 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,27,0.482143,-13.242100,9425
8378,4189,44,3 1 5 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,24,0.545455,-12.261650,4189
8379,8379,56,1 2 1 3 1 1 3 1 2 1 2 2 2 1 3 2 2 2 5 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,102,1.821429,28,0.500000,-13.242100,14141
8380,2095,37,1 1 1 2 2 1 2 3 1 1 1 4 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,70,1.891892,18,0.486486,-11.356387,7073
